"22830","ZNF409","14","23066975","23090698","-","NT_026437.11","4996975","5020698","-","GENE","reference","-","-1","22830"
"79178","THTPA","14","23095242","23098623","+","NT_026437.11","5025242","5028623","+","GENE","reference","-","-1","79178"
"8906","AP1G2","14","23098617","23107119","-","NT_026437.11","5028617","5037119","-","GENE","reference","-","-1","8906"
"84502","JPH4","14","23107093","23117834","-","NT_026437.11","5037093","5047834","-","GENE","reference","-","-1","84502"
"387974","LOC387974","14","23151422","23159129","+","NT_026437.11","5081422","5089129","+","GENE","reference","-","2","387974"
"10202","DHRS2","14","23175422","23184688","+","NT_026437.11","5105422","5114688","+","GENE","reference","-","-1","10202"
"256109","BRD7P","14","23288293","23290374","-","NT_026437.11","5218293","5220374","-","GENE","reference","-","-1","256109"
"10901","DHRS4","14","23492805","23508328","+","NT_026437.11","5422805","5438328","+","GENE","reference","-","-1","10901"
"317749","DHRS4L2","14","23527959","23545444","+","NT_026437.11","5457959","5475444","+","GENE","reference","-","-1","317749"
"440171","LOC440171","14","23546052","23564552","+","NT_026437.11","5476052","5494552","+","GENE","reference","-","2","440171"
"400197","LOC400197","14","23575526","23577103","+","NT_026437.11","5505526","5507103","+","GENE","reference","-","2","400197"
"90668","LOC90668","14","23600968","23608773","+","NT_026437.11","5530968","5538773","+","GENE","reference","-","-1","90668"
"9362","CPNE6","14","23610596","23617136","+","NT_026437.11","5540596","5547136","+","GENE","reference","-","-1","9362"
"4901","NRL","14","23619185","23623658","-","NT_026437.11","5549185","5553658","-","GENE","reference","-","-1","4901"
"5106","PCK2","14","23633389","23643174","+","NT_026437.11","5563389","5573174","+","GENE","reference","-","-1","5106"
"80344","WDR23","14","23653861","23664291","+","NT_026437.11","5583861","5594291","+","GENE","reference","-","-1","80344"
"326596","MAD2L1P","14","60316437","60317721","+","NT_026437.11","42246437","42247721","+","GENE","reference","-","-1","326596"
"326269","SRMP2","14","60455459","60456575","-","NT_026437.11","42385459","42386575","-","GENE","reference","-","-1","326269"
"57570","KIAA1393","14","60507922","60517528","-","NT_026437.11","42437922","42447528","-","GENE","reference","-","-1","57570"
"145389","SLC38A6","14","60517633","60588929","+","NT_026437.11","42447633","42518929","+","GENE","reference","-","-1","145389"
"161291","TMEM30B","14","60814152","60817712","-","NT_026437.11","42744152","42747712","-","GENE","reference","-","-1","161291"
"5583","PRKCH","14","60858268","61087451","+","NT_026437.11","42788268","43017451","+","GENE","reference","-","-1","5583"
"400221","LOC400221","14","61107009","61191177","+","NT_026437.11","43037009","43121177","+","GENE","reference","-","1","400221"
"3091","HIF1A","14","61231992","61284729","+","NT_026437.11","43161992","43214729","+","GENE","reference","-","-1","3091"
"6617","SNAPC1","14","61298920","61332899","+","NT_026437.11","43228920","43262899","+","GENE","reference","-","-1","6617"
"122867","LOC122867","14","61368391","61368840","-","NT_026437.11","43298391","43298840","-","GENE","reference","-","4","122867"
"326305","MOCS3P","14","61400683","61402320","+","NT_026437.11","43330683","43332320","+","GENE","reference","-","-1","326305"
"83851","SYT14L","14","61532491","61637178","+","NT_026437.11","43462491","43567178","+","GENE","reference","-","-1","83851"
"401778","LOC401778","14","61650875","61664868","+","NT_026437.11","43580875","43594868","+","GENE","reference","-","4","401778"
"27133","KCNH5","14","62243700","62638337","-","NT_026437.11","44173700","44568337","-","GENE","reference","-","-1","27133"
"145","ADPRTP2","14","62659477","62660406","+","NT_026437.11","44589477","44590406","+","GENE","reference","-","-1","145"
"57381","RHOJ","14","62740898","62828312","+","NT_026437.11","44670898","44758312","+","GENE","reference","-","-1","57381"
"122876","GPB5","14","62849395","62854316","-","NT_026437.11","44779395","44784316","-","GENE","reference","-","-1","122876"
"5529","PPP2R5E","14","62911108","63079832","-","NT_026437.11","44841108","45009832","-","GENE","reference","-","-1","5529"
"319140","GCATP","14","63130324","63131748","-","NT_026437.11","45060324","45061748","-","GENE","reference","-","-1","319140"
"112840","C14ORF150","14","63133510","63136444","-","NT_026437.11","45063510","45066444","-","GENE","reference","-","-1","112840"
"326300","HSPEP2","14","63137941","63138405","+","NT_026437.11","45067941","45068405","+","GENE","reference","-","-1","326300"
"81537","SGPP1","14","63220690","63264509","-","NT_026437.11","45150690","45194509","-","GENE","reference","-","-1","81537"
"319115","EIF2S2P","14","63271146","63272690","+","NT_026437.11","45201146","45202690","+","GENE","reference","-","-1","319115"
"23224","SYNE2","14","63389454","63762904","+","NT_026437.11","45319454","45692904","+","GENE","reference","-","-1","23224"
"2100","ESR2","14","63769608","63830831","-","NT_026437.11","45699608","45760831","-","GENE","reference","-","-1","2100"
"440183","LOC440183","14","63872306","63875070","-","NT_026437.11","45802306","45805070","-","GENE","reference","-","1","440183"
"441687","LOC441687","14","63875324","63924040","-","NT_026437.11","45805324","45854040","-","GENE","reference","-","4","441687"
"4522","MTHFD1","14","63924846","63996474","+","NT_026437.11","45854846","45926474","+","GENE","reference","-","-1","4522"
"9495","AKAP5","14","64003578","64006178","+","NT_026437.11","45933578","45936178","+","GENE","reference","-","-1","9495"
"7597","ZNF46","14","64023310","64040307","-","NT_026437.11","45953310","45970307","-","GENE","reference","-","-1","7597"
"22890","ZBTB1","14","64041045","64070161","+","NT_026437.11","45971045","46000161","+","GENE","reference","-","-1","22890"
"3306","HSPA2","14","64072376","64079708","+","NT_026437.11","46002376","46009708","+","GENE","reference","-","-1","3306"
"145376","C14ORF50","14","64086373","64125849","+","NT_026437.11","46016373","46055849","+","GENE","reference","-","-1","145376"
"145375","NUP50P","14","64136576","64138281","-","NT_026437.11","46066576","46068281","-","GENE","reference","-","-1","145375"
"26030","KIAA0599","14","64239669","64284618","+","NT_026437.11","46169669","46214618","+","GENE","reference","-","-1","26030"
"6710","SPTB","14","64302871","64359619","-","NT_026437.11","46232871","46289619","-","GENE","reference","-","-1","6710"
"91612","CHURC1","14","64450893","64470853","+","NT_026437.11","46380893","46400853","+","GENE","reference","-","-1","91612"
"2877","GPX2","14","64475625","64479284","-","NT_026437.11","46405625","46409284","-","GENE","reference","-","-1","2877"
"376267","RAB15","14","64482288","64508551","-","NT_026437.11","46412288","46438551","-","GENE","reference","-","-1","376267"
"2342","FNTB","14","64523260","64599123","+","NT_026437.11","46453260","46529123","+","GENE","reference","-","-1","2342"
"4149","MAX","14","64542645","64638980","-","NT_026437.11","46472645","46568980","-","GENE","reference","-","-1","4149"
"390488","LOC390488","14","64803109","64804161","-","NT_026437.11","46733109","46734161","-","GENE","reference","-","4","390488"
"326301","RPL36AP2","14","64805283","64806049","+","NT_026437.11","46735283","46736049","+","GENE","reference","-","-1","326301"
"122888","PTBP1P","14","64816121","64816772","+","NT_026437.11","46746121","46746772","+","GENE","reference","-","-1","122888"
"2530","FUT8","14","64947593","65279715","+","NT_026437.11","46877593","47209715","+","GENE","reference","-","-1","2530"
"319145","RPL21P8","14","65004255","65004848","-","NT_026437.11","46934255","46934848","-","GENE","reference","-","-1","319145"
"326605","NCOA4P","14","65414504","65417546","-","NT_026437.11","47344504","47347546","-","GENE","reference","-","-1","326605"
"50631","NSEP1P","14","65549301","65550260","-","NT_026437.11","47479301","47480260","-","GENE","reference","-","-1","50631"
"440184","LOC440184","14","66022842","66035024","+","NT_026437.11","47952842","47965024","+","GENE","reference","-","1","440184"
"10243","GPHN","14","66044987","66718273","+","NT_026437.11","47974987","48648273","+","GENE","reference","-","-1","10243"
"161142","C14ORF54","14","66725899","66765020","+","NT_026437.11","48655899","48695020","+","GENE","reference","-","-1","161142"
"260329","LOC260329","14","66735524","66737020","+","NT_026437.11","48665524","48667020","+","GENE","reference","-","-1","260329"
"64398","MPP5","14","66777774","66872289","+","NT_026437.11","48707774","48802289","+","GENE","reference","-","-1","64398"
"51382","ATP6V1D","14","66874343","66896344","-","NT_026437.11","48804343","48826344","-","GENE","reference","-","-1","51382"
"1965","EIF2S1","14","66896838","66921926","+","NT_026437.11","48826838","48851926","+","GENE","reference","-","-1","1965"
"26499","PLEK2","14","66923453","66948581","-","NT_026437.11","48853453","48878581","-","GENE","reference","-","-1","26499"
"161145","FLJ33387","14","66983554","67023642","-","NT_026437.11","48913554","48953642","-","GENE","reference","-","-1","161145"
"57475","PLEKHH1","14","67069251","67126081","+","NT_026437.11","48999251","49056081","+","GENE","reference","-","-1","57475"
"5283","PIGH","14","67125784","67136733","-","NT_026437.11","49055784","49066733","-","GENE","reference","-","-1","5283"
"441689","LOC441689","14","67147465","67152438","+","NT_026437.11","49077465","49082438","+","GENE","reference","-","4","441689"
"384","ARG2","14","67156409","67188173","+","NT_026437.11","49086409","49118173","+","GENE","reference","-","-1","384"
"10490","VTI1B","14","67187622","67211301","-","NT_026437.11","49117622","49141301","-","GENE","reference","-","-1","10490"
"319098","COX7A3P","14","67188699","67189099","-","NT_026437.11","49118699","49119099","-","GENE","reference","-","-1","319098"
"51109","RDH11","14","67213274","67232213","-","NT_026437.11","49143274","49162213","-","GENE","reference","-","-1","51109"
"283562","RPL21P9","14","67250982","67251694","+","NT_026437.11","49180982","49181694","+","GENE","reference","-","-1","283562"
"145226","RDH12","14","67258943","67270921","+","NT_026437.11","49188943","49200921","+","GENE","reference","-","-1","145226"
"121951","FLJ40176","13","102179720","102209423","-","NT_009952.14","16471395","16501098","-","GENE","reference","-","-1","121951"
"93081","LOC93081","13","102216461","102224143","-","NT_009952.14","16508136","16515818","-","GENE","reference","-","-1","93081"
"79070","KDELC1","13","102234633","102249358","-","NT_009952.14","16526308","16541033","-","GENE","reference","-","-1","79070"
"54841","BIVM","13","102249400","102291882","+","NT_009952.14","16541075","16583557","+","GENE","reference","-","-1","54841"
"2073","ERCC5","13","102296421","102326346","+","NT_009952.14","16588096","16618021","+","GENE","reference","-","-1","2073"
"121952","LOC121952","13","102330450","102346384","+","NT_009952.14","16622125","16638059","+","GENE","reference","-","-1","121952"
"6555","SLC10A2","13","102494351","102517197","-","NT_009952.14","16786026","16808872","-","GENE","reference","-","-1","6555"
"282706","G30","13","104909405","104942527","-","NT_009952.14","19201080","19234202","-","GENE","reference","-","-1","282706"
"267012","DAOA","13","104916217","104941384","+","NT_009952.14","19207892","19233059","+","GENE","reference","-","-1","267012"
"144920","LOC144920","13","105157219","105212145","+","NT_009952.14","19448894","19503820","+","GENE","reference","-","-1","144920"
"341604","LOC341604","13","105876122","105876427","+","NT_009952.14","20167797","20168102","+","GENE","reference","-","4","341604"
"1948","EFNB2","13","105940099","105985338","-","NT_009952.14","20231774","20277013","-","GENE","reference","-","-1","1948"
"55082","FLJ10154","13","105993677","106018513","-","NT_009952.14","20285352","20310188","-","GENE","reference","-","-1","55082"
"283483","LOC283483","13","106068159","106081452","+","NT_009952.14","20359834","20373127","+","GENE","reference","-","-1","283483"
"390424","LOC390424","13","106113786","106114196","+","NT_009952.14","20405461","20405871","+","GENE","reference","-","4","390424"
"122335","LOC122335","13","106314165","106368503","-","NT_009952.14","20605840","20660178","-","GENE","reference","-","4","122335"
"122942","FRDAP","14","77595696","77596380","-","NT_026437.11","59525696","59526380","-","GENE","reference","-","-1","122942"
"9369","NRXN3","14","77939846","79400515","+","NT_026437.11","59869846","61330515","+","GENE","reference","-","-1","9369"
"10673","TNFSF13B","13","107719978","107757366","+","NT_009952.14","22011653","22049041","+","GENE","reference","-","-1","10673"
"23026","MYR8","13","108000380","108658346","+","NT_009952.14","22292055","22950021","+","GENE","reference","-","-1","23026"
"8660","IRS2","13","109204187","109236915","-","NT_009952.14","23495862","23528590","-","GENE","reference","-","-1","8660"
"1282","COL4A1","13","109599312","109757459","-","NT_009952.14","23890987","24049134","-","GENE","reference","-","-1","1282"
"1284","COL4A2","13","109757632","109963375","+","NT_009952.14","24049307","24255050","+","GENE","reference","-","-1","1284"
"55647","RAB20","13","109973415","110012072","-","NT_009952.14","24265090","24303747","-","GENE","reference","-","-1","55647"
"55739","FLJ10769","13","110066009","110090341","+","NT_009952.14","24357684","24382016","+","GENE","reference","-","-1","55739"
"79587","FLJ12118","13","110091760","110156464","-","NT_009952.14","24383435","24448139","-","GENE","reference","-","-1","79587"
"3621","ING1","13","110163084","110171422","+","NT_009952.14","24454759","24463097","+","GENE","reference","-","-1","3621"
"387946","LOC387946","13","110261945","110269492","+","NT_009952.14","24553620","24561167","+","GENE","reference","-","2","387946"
"283487","LOC283487","13","110319561","110320656","-","NT_009952.14","24611236","24612331","-","GENE","reference","-","-1","283487"
"55608","ANKRD10","13","110328889","110365417","-","NT_009952.14","24620564","24657092","-","GENE","reference","-","-1","55608"
"144","ADPRTP1","13","110387051","110390580","+","NT_009952.14","24678726","24682255","+","GENE","reference","-","-1","144"
"144962","LOC144962","13","110433655","110440974","+","NT_009952.14","24725330","24732649","+","GENE","reference","-","2","144962"
"8874","ARHGEF7","13","110565783","110756079","+","NT_009952.14","24857458","25047754","+","GENE","reference","-","-1","8874"
"121792","LOC121792","13","110757566","110758711","-","NT_009952.14","25049241","25050386","-","GENE","reference","-","4","121792"
"121793","MGC35169","13","110771016","110794595","+","NT_009952.14","25062691","25086270","+","GENE","reference","-","-1","121793"
"390426","LOC390426","13","111700644","111756518","-","NT_027140.6","148649","204523","-","GENE","reference","-","4","390426"
"440148","LOC440148","13","111759963","111760497","+","NT_027140.6","207968","208502","+","GENE","reference","-","2","440148"
"6656","SOX1","13","111769914","111774021","+","NT_027140.6","217919","222026","+","GENE","reference","-","-1","6656"
"400161","LOC400161","13","111857470","111863026","-","NT_027140.6","305475","311031","-","GENE","reference","-","1","400161"
"401740","LOC401740","13","111866406","111958410","-","NT_027140.6","314411","406415","-","GENE","reference","-","4","401740"
"400163","LOC400163","13","111959043","111975315","-","NT_027140.6","407048","423320","-","GENE","reference","-","1","400163"
"400164","LOC400164","13","112015782","112024075","+","NT_027140.6","463787","472080","+","GENE","reference","-","1","400164"
"122258","LOC122258","13","112078670","112137002","+","NT_027140.6","526675","585007","+","GENE","reference","-","-1","122258"
"10426","TUBGCP3","13","112187326","112290482","-","NT_027140.6","635331","738487","-","GENE","reference","-","-1","10426"
"400165","FLJ26443","13","112349359","112386812","+","NT_027140.6","797364","834817","+","GENE","reference","-","-1","400165"
"440149","LOC440149","13","112390084","112392554","-","NT_027140.6","838089","840559","-","GENE","reference","-","1","440149"
"440150","LOC440150","13","112392662","112563113","+","NT_027140.6","840667","1011118","+","GENE","reference","-","1","440150"
"23250","ATP11A","13","112574023","112589452","+","NT_027140.6","1022028","1037457","+","GENE","reference","-","-1","23250"
"387950","LOC387950","13","112591793","112612040","+","NT_027140.6","1039798","1060045","+","GENE","reference","-","2","387950"
"440151","LOC440151","13","112669837","112681569","-","NT_027140.6","1117842","1129574","-","GENE","reference","-","2","440151"
"23263","MCF2L","13","112704069","112792498","+","NT_027140.6","1152074","1240503","+","GENE","reference","-","-1","23263"
"2155","F7","13","112808106","112822346","+","NT_027140.6","1256111","1270351","+","GENE","reference","-","-1","2155"
"2159","F10","13","112825146","112851842","+","NT_027140.6","1273151","1299847","+","GENE","reference","-","-1","2159"
"8858","PROZ","13","112860969","112874695","+","NT_027140.6","1308974","1322700","+","GENE","reference","-","-1","8858"
"55795","FLJ11305","13","112879927","112910984","-","NT_027140.6","1327932","1358989","-","GENE","reference","-","-1","55795"
"8451","CUL4A","13","112912288","112967400","+","NT_027140.6","1360293","1415405","+","GENE","reference","-","-1","8451"
"3916","LAMP1","13","112999605","113025741","+","NT_027140.6","1447610","1473746","+","GENE","reference","-","-1","3916"
"79774","GRTP1","13","113027161","113057718","-","NT_027140.6","1475166","1505723","-","GENE","reference","-","-1","79774"
"400169","LOC400169","13","113102787","113110505","-","NT_027140.6","1550792","1558510","-","GENE","reference","-","1","400169"
"113622","ADPRHL1","13","113124261","113155840","-","NT_027140.6","1572266","1603845","-","GENE","reference","-","-1","113622"
"55208","C13ORF17","13","113158237","113186372","-","NT_027140.6","1606242","1634377","-","GENE","reference","-","-1","55208"
"55002","C13ORF11","13","113193311","113252508","+","NT_027140.6","1641316","1700513","+","GENE","reference","-","-1","55002"
"7027","TFDP1","13","113287057","113343505","+","NT_027140.6","1735062","1791510","+","GENE","reference","-","-1","7027"
"496","ATP4B","13","113351185","113360514","-","NT_027140.6","1799190","1808519","-","GENE","reference","-","-1","496"
"6011","GRK1","13","113369595","113373975","+","NT_027140.6","1817600","1821980","+","GENE","reference","-","-1","6011"
"2621","GAS6","13","113546913","113590396","+","NT_077627.2","72919","116402","+","GENE","reference","-","-1","2621"
"441665","LOC441665","13","113596321","113598182","+","NT_077627.2","122327","124188","+","GENE","reference","-","4","441665"
"348013","MGC20579","13","113599046","113651873","-","NT_077627.2","125052","177879","-","GENE","reference","-","-1","348013"
"22821","RASA3","13","113765297","113916197","-","NT_024498.12","7247","158147","-","GENE","reference","-","-1","22821"
"390427","LOC390427","13","113982153","113995231","-","NT_024498.12","224103","237181","-","GENE","reference","-","4","390427"
"8881","CDC16","13","114018476","114056252","+","NT_024498.12","260426","298202","+","GENE","reference","-","-1","8881"
"65110","UPF3A","13","114065180","114089385","+","NT_024498.12","307130","331335","+","GENE","reference","-","-1","65110"
"283489","C13ORF8","13","114098117","114110899","+","NT_024498.12","340067","352849","+","GENE","reference","-","-1","283489"
"400172","LOC400172","13",\N,\N,"-","NT_078092.3","992","6771","-","GENE","reference","-","1","400172"
"83880","IFP38","13",\N,\N,"-","NT_078092.3","35169","36222","-","GENE","reference","-","-1","83880"
"26080","DKFZP434B061","13",\N,\N,"+","NT_078092.3","40608","66599","+","GENE","reference","-","-1","26080"
"440152","LOC440152","13",\N,\N,"-","NT_078092.3","82278","99574","-","GENE","reference","-","4","440152"
"57108","SET07P","13",\N,\N,"+","NT_078092.3","126156","129137","+","GENE","reference","-","-1","57108"
"441666","LOC441666","14","18241488","18260616","-","NT_026437.11","171488","190616","-","GENE","reference","-","4","441666"
"440153","LOC440153","14","18435058","18463374","+","NT_026437.11","365058","393374","+","GENE","reference","-","2","440153"
"441667","LOC441667","14","18471726","18473518","-","NT_026437.11","401726","403518","-","GENE","reference","-","4","441667"
"440154","LOC440154","14","18481432","18491844","-","NT_026437.11","411432","421844","-","GENE","reference","-","5","440154"
"326615","PCQAPP","14","18568019","18572383","-","NT_026437.11","498019","502383","-","GENE","reference","-","-1","326615"
"404785","LOC404785","14","18623365","18654833","+","NT_026437.11","553365","584833","+","GENE","reference","-","-1","404785"
"441668","LOC441668","14","18654798","18655925","+","NT_026437.11","584798","585925","+","GENE","reference","-","4","441668"
"440155","LOC440155","14","18670572","18709490","+","NT_026437.11","600572","639490","+","GENE","reference","-","1","440155"
"440156","LOC440156","14","18723940","18751712","+","NT_026437.11","653940","681712","+","GENE","reference","-","2","440156"
"440157","LOC440157","14","18754254","18757565","+","NT_026437.11","684254","687565","+","GENE","reference","-","1","440157"
"388836","LOC388836","14","18789543","18790591","-","NT_026437.11","719543","720591","-","GENE","reference","-","5","388836"
"440158","LOC440158","14","18810180","18828822","+","NT_026437.11","740180","758822","+","GENE","reference","-","2","440158"
"440159","LOC440159","14","18849738","18896950","-","NT_026437.11","779738","826950","-","GENE","reference","-","2","440159"
"440160","LOC440160","14","18924098","18995331","-","NT_026437.11","854098","925331","-","GENE","reference","-","1","440160"
"440161","LOC440161","14","19005898","19044840","-","NT_026437.11","935898","974840","-","GENE","reference","-","1","440161"
"326302","NEK2P","14","19166879","19168942","+","NT_026437.11","1096879","1098942","+","GENE","reference","-","-1","326302"
"400174","LOC400174","14","19206828","19208002","+","NT_026437.11","1136828","1138002","+","GENE","reference","-","5","400174"
"440162","LOC440162","14","19215101","19218103","+","NT_026437.11","1145101","1148103","+","GENE","reference","-","5","440162"
"338734","LOC338734","14","19226002","19226738","+","NT_026437.11","1156002","1156738","+","GENE","reference","-","2","338734"
"254398","LOC254398","14","19226679","19229139","+","NT_026437.11","1156679","1159139","+","GENE","reference","-","5","254398"
"326319","OR11H8P","14","19250735","19252115","-","NT_026437.11","1180735","1182115","-","GENE","reference","-","-1","326319"
"401742","OR11K2P","14","19271345","19272292","-","NT_026437.11","1201345","1202292","-","GENE","reference","-","-1","401742"
"441669","LOC441669","14","19285427","19286368","+","NT_026437.11","1215427","1216368","+","GENE","reference","-","4","441669"
"161271","OR4H12P","14","19297909","19298787","+","NT_026437.11","1227909","1228787","+","GENE","reference","-","-1","161271"
"441670","LOC441670","14","19318322","19319263","+","NT_026437.11","1248322","1249263","+","GENE","reference","-","4","441670"
"79322","OR4N1P","14","19334341","19335289","+","NT_026437.11","1264341","1265289","+","GENE","reference","-","-1","79322"
"390429","OR4N2","14","19341769","19366371","+","NT_026437.11","1271769","1296371","+","GENE","reference","-","-1","390429"
"79314","OR4K6P","14","19385366","19386304","+","NT_026437.11","1315366","1316304","+","GENE","reference","-","-1","79314"
"283617","OR4K3P","14","19405996","19407342","-","NT_026437.11","1335996","1337342","-","GENE","reference","-","-1","283617"
"79318","OR4K4P","14","19443711","19444643","+","NT_026437.11","1373711","1374643","+","GENE","reference","-","-1","79318"
"81126","OR4K16P","14","19494546","19495553","+","NT_026437.11","1424546","1425553","+","GENE","reference","-","-1","81126"
"390432","OR4Q2P","14","19540162","19541092","+","NT_026437.11","1470162","1471092","+","GENE","reference","-","-1","390432"
"122740","OR4K14","14","19552260","19573372","-","NT_026437.11","1482260","1503372","-","GENE","reference","-","-1","122740"
"390434","OR4U1P","14","19581915","19582854","+","NT_026437.11","1511915","1512854","+","GENE","reference","-","-1","390434"
"122742","OR4L1","14","19598044","19598982","+","NT_026437.11","1528044","1528982","+","GENE","reference","-","-1","122742"
"390435","OR4T1P","14","19631354","19632274","+","NT_026437.11","1561354","1562274","+","GENE","reference","-","-1","390435"
"390436","OR4K17","14","19655490","19656437","+","NT_026437.11","1585490","1586437","+","GENE","reference","-","-1","390436"
"390437","OR4N5","14","19681735","19682661","+","NT_026437.11","1611735","1612661","+","GENE","reference","-","-1","390437"
"390438","OR11G1P","14","19717227","19718177","+","NT_026437.11","1647227","1648177","+","GENE","reference","-","-1","390438"
"282795","OR11P1P","14","19721924","19722297","-","NT_026437.11","1651924","1652297","-","GENE","reference","-","-1","282795"
"390440","OR11H5P","14","19747296","19748194","+","NT_026437.11","1677296","1678194","+","GENE","reference","-","-1","390440"
"122748","OR11H6","14","19761709","19762701","+","NT_026437.11","1691709","1692701","+","GENE","reference","-","-1","122748"
"390441","OR11H7P","14","19767401","19768342","+","NT_026437.11","1697401","1698342","+","GENE","reference","-","-1","390441"
"390442","OR11H4","14","19780791","19781765","+","NT_026437.11","1710791","1711765","+","GENE","reference","-","-1","390442"
"91875","TTC5","14","19827144","19843976","-","NT_026437.11","1757144","1773976","-","GENE","reference","-","-1","91875"
"57820","CCNB1IP1","14","19849368","19871297","-","NT_026437.11","1779368","1801297","-","GENE","reference","-","-1","57820"
"10038","ADPRTL2","14","19881639","19895903","+","NT_026437.11","1811639","1825903","+","GENE","reference","-","-1","10038"
"7011","TEP1","14","19905766","19946462","-","NT_026437.11","1835766","1876462","-","GENE","reference","-","-1","7011"
"123103","LOC123103","14","19966848","19973810","-","NT_026437.11","1896848","1903810","-","GENE","reference","-","4","123103"
"441672","LOC441672","14","19975227","19980571","+","NT_026437.11","1905227","1910571","+","GENE","reference","-","4","441672"
"55644","OSGEP","14","19985057","19992811","-","NT_026437.11","1915057","1922811","-","GENE","reference","-","-1","55644"
"328","APEX1","14","19993130","19995766","+","NT_026437.11","1923130","1925766","+","GENE","reference","-","-1","328"
"90809","C14ORF9","14","19995859","19999476","-","NT_026437.11","1925859","1929476","-","GENE","reference","-","-1","90809"
"4860","NP","14","20007405","20015039","+","NT_026437.11","1937405","1945039","+","GENE","reference","-","-1","4860"
"338879","LOC338879","14","20048471","20049121","+","NT_026437.11","1978471","1979121","+","GENE","reference","-","4","338879"
"390443","H461","14","20094451","20096662","-","NT_026437.11","2024451","2026662","-","GENE","reference","-","-1","390443"
"122651","C14ORF6","14","20121695","20125986","-","NT_026437.11","2051695","2055986","-","GENE","reference","-","-1","122651"
"341799","OR6S1","14","20151660","20206006","-","NT_026437.11","2081660","2136006","-","GENE","reference","-","-1","341799"
"6038","RNASE4","14","20222212","20238598","+","NT_026437.11","2152212","2168598","+","GENE","reference","-","-1","6038"
"283","ANG","14","20222609","20232185","+","NT_026437.11","2152609","2162185","+","GENE","reference","-","-1","283"
"326627","RANBP20P","14","20258804","20261140","-","NT_026437.11","2188804","2191140","-","GENE","reference","-","-1","326627"
"10876","FAM12A","14","20283939","20286379","+","NT_026437.11","2213939","2216379","+","GENE","reference","-","-1","10876"
"64184","FAM12B","14","20306426","20308947","+","NT_026437.11","2236426","2238947","+","GENE","reference","-","-1","64184"
"6039","RNASE6","14","20319050","20320464","+","NT_026437.11","2249050","2250464","+","GENE","reference","-","-1","6039"
"6035","RNASE1","14","20339355","20340876","-","NT_026437.11","2269355","2270876","-","GENE","reference","-","-1","6035"
"6037","RNASE3","14","20429402","20430347","+","NT_026437.11","2359402","2360347","+","GENE","reference","-","-1","6037"
"6036","RNASE2","14","20493470","20494434","+","NT_026437.11","2423470","2424434","+","GENE","reference","-","-1","6036"
"64745","FLJ20859","14","20527979","20535034","+","NT_026437.11","2457979","2465034","+","GENE","reference","-","-1","64745"
"29986","SLC39A2","14","20537310","20539870","+","NT_026437.11","2467310","2469870","+","GENE","reference","-","-1","29986"
"57447","NDRG2","14","20554763","20563775","-","NT_026437.11","2484763","2493775","-","GENE","reference","-","-1","57447"
"122664","C14ORF8","14","20568296","20570167","+","NT_026437.11","2498296","2500167","+","GENE","reference","-","-1","122664"
"440163","LOC440163","14","20570819","20572784","-","NT_026437.11","2500819","2502784","-","GENE","reference","-","1","440163"
"84659","RNASE7","14","20580251","20582226","+","NT_026437.11","2510251","2512226","+","GENE","reference","-","-1","84659"
"122665","RNASE8","14","20595892","20596356","+","NT_026437.11","2525892","2526356","+","GENE","reference","-","-1","122665"
"55701","FLJ10357","14","20608314","20628243","+","NT_026437.11","2538314","2558243","+","GENE","reference","-","-1","55701"
"51222","ZNF219","14","20628076","20636639","-","NT_026437.11","2558076","2566639","-","GENE","reference","-","-1","51222"
"390445","OR5AU1","14","20692936","20694024","-","NT_026437.11","2622936","2624024","-","GENE","reference","-","-1","390445"
"401744","LOC401744","14","20700565","20704578","+","NT_026437.11","2630565","2634578","+","GENE","reference","-","5","401744"
"3183","HNRPC","14","20748555","20807422","-","NT_026437.11","2678555","2737422","-","GENE","reference","-","-1","3183"
"57096","RPGRIP1","14","20825976","20889215","+","NT_026437.11","2755976","2819215","+","GENE","reference","-","-1","57096"
"359759","MRPS17P6","14","20829238","20829448","+","NT_026437.11","2759238","2759448","+","GENE","reference","-","-1","359759"
"11198","SUPT16H","14","20889478","20922265","-","NT_026437.11","2819478","2852265","-","GENE","reference","-","-1","11198"
"57680","CHD8","14","20923198","20969642","-","NT_026437.11","2853198","2899642","-","GENE","reference","-","-1","57680"
"7313","UBA52P2","14","20936887","20937226","+","NT_026437.11","2866887","2867226","+","GENE","reference","-","-1","7313"
"326295","EIF4EBP1P","14","20957598","20958405","+","NT_026437.11","2887598","2888405","+","GENE","reference","-","-1","326295"
"84932","RAB2B","14","20997026","21014961","-","NT_026437.11","2927026","2944961","-","GENE","reference","-","-1","84932"
"9878","C14ORF92","14","21015178","21034225","+","NT_026437.11","2945178","2964225","+","GENE","reference","-","-1","9878"
"28693","TRAV1-1","14","21159897","21160599","+","NT_026437.11","3089897","3090599","+","GENE","reference","-","-1","28693"
"28692","TRAV1-2","14","21181033","21181646","+","NT_026437.11","3111033","3111646","+","GENE","reference","-","-1","28692"
"28691","TRAV2","14","21250394","21250906","+","NT_026437.11","3180394","3180906","+","GENE","reference","-","-1","28691"
"28690","TRAV3","14","21261976","21262408","+","NT_026437.11","3191976","3192408","+","GENE","reference","-","-1","28690"
